atom,channel,delta_Ha,osc,is_core,source,from_shell,occ_mo,virt_mo,occ_energy_Ha,virt_energy_Ha,d2_mo
Sn,eft_dipole_4d_occ_045_to_virt_025,1.852823358500,0.056389550390,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,45,25,-1.473431380906,0.379391977594,0.022825793187
Sn,eft_dipole_4d_occ_045_to_virt_027,1.852823358500,0.056389550390,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,45,27,-1.473431380906,0.379391977594,0.022825793187
Sn,eft_dipole_4d_occ_045_to_virt_028,3.482345627466,0.093313558771,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,45,28,-1.473431380906,2.008914246559,0.020097134680
Sn,eft_dipole_4d_occ_045_to_virt_030,3.482345627466,0.093313558771,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,45,30,-1.473431380906,2.008914246559,0.020097134680
Sn,eft_dipole_4d_occ_045_to_virt_031,9.818679114274,0.027231148864,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,45,31,-1.473431380906,8.345247733368,0.002080051849
Sn,eft_dipole_4d_occ_045_to_virt_033,9.818679114274,0.027231148864,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,45,33,-1.473431380906,8.345247733368,0.002080051849
Sn,eft_dipole_4d_occ_045_to_virt_034,30.368491631036,0.007517509251,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,45,34,-1.473431380906,28.895060250130,0.000185657293
Sn,eft_dipole_4d_occ_045_to_virt_036,30.368491631036,0.007517509251,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,45,36,-1.473431380906,28.895060250130,0.000185657293
Sn,eft_dipole_4d_occ_045_to_virt_078,1.737140558133,0.004854354170,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,45,78,-1.473431380906,0.263709177226,0.002095838250
Sn,eft_dipole_4d_occ_045_to_virt_080,1.737140558133,0.002912612502,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,45,80,-1.473431380906,0.263709177226,0.001257502950
Sn,eft_dipole_4d_occ_045_to_virt_081,1.737140558133,0.007766966671,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,45,81,-1.473431380906,0.263709177226,0.003353341200
Sn,eft_dipole_4d_occ_045_to_virt_082,1.737140558133,0.004854354170,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,45,82,-1.473431380906,0.263709177226,0.002095838250
Sn,eft_dipole_4d_occ_045_to_virt_085,2.168372060651,0.114899551684,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,45,85,-1.473431380906,0.694940679745,0.039741640896
Sn,eft_dipole_4d_occ_045_to_virt_087,2.168372060651,0.068939731011,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,45,87,-1.473431380906,0.694940679745,0.023844984538
Sn,eft_dipole_4d_occ_045_to_virt_088,2.168372060651,0.183839282695,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,45,88,-1.473431380906,0.694940679745,0.063586625433
Sn,eft_dipole_4d_occ_045_to_virt_089,2.168372060651,0.114899551684,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,45,89,-1.473431380906,0.694940679745,0.039741640896
Sn,eft_dipole_4d_occ_045_to_virt_092,2.915080653329,0.447201774778,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,45,92,-1.473431380906,1.441649272422,0.115057307488
Sn,eft_dipole_4d_occ_045_to_virt_094,2.915080653329,0.268321064867,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,45,94,-1.473431380906,1.441649272422,0.069034384493
Sn,eft_dipole_4d_occ_045_to_virt_095,2.915080653329,0.715522839644,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,45,95,-1.473431380906,1.441649272422,0.184091691981
Sn,eft_dipole_4d_occ_045_to_virt_096,2.915080653329,0.447201774778,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,45,96,-1.473431380906,1.441649272422,0.115057307488
