atom,orbital,r_bohr,R
Ar,4d,1.95754849524e-05,3.51491580078e-10
Ar,4d,1.96999232801e-05,3.559745388e-10
Ar,4d,1.98251526429e-05,3.60514673626e-10
Ar,4d,1.99511780695e-05,3.65112713784e-10
Ar,4d,2.00780046201e-05,3.69769397806e-10
Ar,4d,2.02056373876e-05,3.74485473641e-10
Ar,4d,2.03340814967e-05,3.79261698779e-10
Ar,4d,2.04633421052e-05,3.84098840369e-10
Ar,4d,2.05934244034e-05,3.88997675346e-10
Ar,4d,2.07243336146e-05,3.93958990553e-10
Ar,4d,2.08560749954e-05,3.9898358287e-10
Ar,4d,2.09886538357e-05,4.04072259339e-10
Ar,4d,2.11220754593e-05,4.09225837297e-10
Ar,4d,2.12563452234e-05,4.14445144502e-10
Ar,4d,2.13914685196e-05,4.19731019273e-10
Ar,4d,2.15274507738e-05,4.25084310618e-10
Ar,4d,2.1664297446e-05,4.30505878377e-10
Ar,4d,2.18020140314e-05,4.35996593351e-10
Ar,4d,2.19406060598e-05,4.41557337453e-10
Ar,4d,2.20800790962e-05,4.47189003841e-10
Ar,4d,2.22204387412e-05,4.52892497064e-10
Ar,4d,2.23616906307e-05,4.5866873321e-10
Ar,4d,2.25038404366e-05,4.64518640048e-10
Ar,4d,2.26468938668e-05,4.70443157182e-10
Ar,4d,2.27908566655e-05,4.764432362e-10
Ar,4d,2.29357346134e-05,4.82519840824e-10
Ar,4d,2.30815335281e-05,4.88673947071e-10
Ar,4d,2.32282592638e-05,4.94906543404e-10
Ar,4d,2.33759177124e-05,5.01218630893e-10
Ar,4d,2.35245148028e-05,5.07611223376e-10
Ar,4d,2.3674056502e-05,5.14085347622e-10
Ar,4d,2.38245488146e-05,5.20642043495e-10
Ar,4d,2.39759977835e-05,5.27282364123e-10
Ar,4d,2.41284094901e-05,5.34007376063e-10
Ar,4d,2.42817900543e-05,5.40818159476e-10
Ar,4d,2.4436145635e-05,5.47715808302e-10
Ar,4d,2.45914824302e-05,5.5470143043e-10
Ar,4d,2.47478066775e-05,5.6177614788e-10
Ar,4d,2.49051246537e-05,5.68941096983e-10
Ar,4d,2.5063442676e-05,5.76197428563e-10
Ar,4d,2.52227671014e-05,5.8354630812e-10
Ar,4d,2.53831043275e-05,5.90988916021e-10
Ar,4d,2.55444607926e-05,5.98526447686e-10
Ar,4d,2.57068429757e-05,6.06160113784e-10
Ar,4d,2.58702573973e-05,6.13891140421e-10
Ar,4d,2.6034710619e-05,6.21720769344e-10
Ar,4d,2.62002092444e-05,6.29650258136e-10
Ar,4d,2.63667599189e-05,6.3768088042e-10
Ar,4d,2.65343693303e-05,6.45813926063e-10
Ar,4d,2.67030442088e-05,6.54050701382e-10
Ar,4d,2.68727913274e-05,6.62392529356e-10
Ar,4d,2.70436175021e-05,6.70840749838e-10
Ar,4d,2.72155295924e-05,6.79396719767e-10
Ar,4d,2.73885345012e-05,6.88061813391e-10
Ar,4d,2.75626391755e-05,6.96837422485e-10
Ar,4d,2.77378506062e-05,7.05724956573e-10
Ar,4d,2.79141758289e-05,7.14725843159e-10
Ar,4d,2.80916219237e-05,7.23841527952e-10
Ar,4d,2.82701960158e-05,7.33073475098e-10
Ar,4d,2.84499052759e-05,7.42423167421e-10
Ar,4d,2.86307569198e-05,7.51892106653e-10
Ar,4d,2.88127582097e-05,7.61481813681e-10
Ar,4d,2.89959164536e-05,7.71193828791e-10
Ar,4d,2.91802390061e-05,7.81029711912e-10
Ar,4d,2.93657332686e-05,7.90991042868e-10
Ar,4d,2.95524066894e-05,8.01079421634e-10
Ar,4d,2.97402667642e-05,8.1129646859e-10
Ar,4d,2.99293210364e-05,8.21643824784e-10
Ar,4d,3.01195770973e-05,8.32123152192e-10
Ar,4d,3.03110425866e-05,8.42736133988e-10
Ar,4d,3.05037251924e-05,8.53484474814e-10
Ar,4d,3.06976326517e-05,8.64369901052e-10
Ar,4d,3.08927727506e-05,8.75394161103e-10
Ar,4d,3.1089153325e-05,8.86559025669e-10
Ar,4d,3.12867822603e-05,8.97866288031e-10
Ar,4d,3.14856674921e-05,9.09317764348e-10
Ar,4d,3.16858170066e-05,9.20915293936e-10
Ar,4d,3.18872388405e-05,9.32660739576e-10
Ar,4d,3.20899410819e-05,9.44555987802e-10
Ar,4d,3.229393187e-05,9.56602949211e-10
Ar,4d,3.2499219396e-05,9.6880355877e-10
Ar,4d,3.27058119031e-05,9.81159776121e-10
Ar,4d,3.29137176867e-05,9.93673585903e-10
Ar,4d,3.31229450952e-05,1.00634699806e-09
Ar,4d,3.33335025299e-05,1.01918204819e-09
Ar,4d,3.35453984457e-05,1.03218079783e-09
Ar,4d,3.3758641351e-05,1.04534533481e-09
Ar,4d,3.39732398084e-05,1.05867777362e-09
Ar,4d,3.41892024351e-05,1.07218025568e-09
Ar,4d,3.44065379027e-05,1.08585494975e-09
Ar,4d,3.46252549382e-05,1.09970405223e-09
Ar,4d,3.48453623241e-05,1.11372978755e-09
Ar,4d,3.50668688985e-05,1.12793440849e-09
Ar,4d,3.5289783556e-05,1.14232019659e-09
Ar,4d,3.55141152474e-05,1.15688946247e-09
Ar,4d,3.57398729807e-05,1.17164454622e-09
Ar,4d,3.59670658209e-05,1.18658781778e-09
Ar,4d,3.61957028909e-05,1.20172167732e-09
Ar,4d,3.64257933713e-05,1.21704855561e-09
Ar,4d,3.66573465013e-05,1.23257091444e-09
Ar,4d,3.68903715787e-05,1.24829124699e-09
Ar,4d,3.71248779604e-05,1.26421207822e-09
Ar,4d,3.73608750629e-05,1.28033596533e-09
Ar,4d,3.75983723624e-05,1.29666549811e-09
Ar,4d,3.78373793956e-05,1.31320329937e-09
Ar,4d,3.80779057594e-05,1.32995202541e-09
Ar,4d,3.83199611121e-05,1.34691436636e-09
Ar,4d,3.85635551732e-05,1.36409304671e-09
Ar,4d,3.8808697724e-05,1.38149082567e-09
Ar,4d,3.90553986081e-05,1.39911049763e-09
Ar,4d,3.93036677316e-05,1.41695489265e-09
Ar,4d,3.95535150634e-05,1.43502687686e-09
Ar,4d,3.9804950636e-05,1.45332935297e-09
Ar,4d,4.00579845456e-05,1.47186526068e-09
Ar,4d,4.03126269527e-05,1.49063757721e-09
Ar,4d,4.05688880821e-05,1.50964931774e-09
Ar,4d,4.08267782238e-05,1.52890353591e-09
Ar,4d,4.10863077332e-05,1.5484033243e-09
Ar,4d,4.13474870316e-05,1.56815181493e-09
Ar,4d,4.16103266063e-05,1.58815217979e-09
Ar,4d,4.18748370116e-05,1.6084076313e-09
Ar,4d,4.21410288685e-05,1.62892142286e-09
Ar,4d,4.24089128658e-05,1.64969684936e-09
Ar,4d,4.26784997603e-05,1.67073724773e-09
Ar,4d,4.29498003769e-05,1.69204599744e-09
Ar,4d,4.32228256096e-05,1.71362652107e-09
Ar,4d,4.34975864213e-05,1.73548228486e-09
Ar,4d,4.37740938451e-05,1.75761679924e-09
Ar,4d,4.40523589837e-05,1.78003361942e-09
Ar,4d,4.43323930107e-05,1.80273634597e-09
Ar,4d,4.46142071707e-05,1.82572862536e-09
Ar,4d,4.48978127797e-05,1.84901415057e-09
Ar,4d,4.51832212257e-05,1.8725966617e-09
Ar,4d,4.54704439689e-05,1.89647994653e-09
Ar,4d,4.57594925427e-05,1.92066784116e-09
Ar,4d,4.60503785535e-05,1.94516423061e-09
Ar,4d,4.63431136817e-05,1.96997304946e-09
Ar,4d,4.66377096817e-05,1.99509828246e-09
Ar,4d,4.6934178383e-05,2.02054396519e-09
Ar,4d,4.72325316898e-05,2.04631418469e-09
Ar,4d,4.75327815825e-05,2.07241308015e-09
Ar,4d,4.78349401172e-05,2.09884484353e-09
Ar,4d,4.8139019427e-05,2.12561372026e-09
Ar,4d,4.84450317219e-05,2.15272400991e-09
Ar,4d,4.87529892896e-05,2.18018006691e-09
Ar,4d,4.90629044958e-05,2.20798630119e-09
Ar,4d,4.93747897851e-05,2.23614717897e-09
Ar,4d,4.96886576808e-05,2.26466722339e-09
Ar,4d,5.00045207862e-05,2.2935510153e-09
Ar,4d,5.03223917845e-05,2.32280319398e-09
Ar,4d,5.06422834395e-05,2.35242845786e-09
Ar,4d,5.09642085962e-05,2.38243156532e-09
Ar,4d,5.12881801813e-05,2.41281733541e-09
Ar,4d,5.16142112036e-05,2.44359064864e-09
Ar,4d,5.19423147547e-05,2.47475644778e-09
Ar,4d,5.22725040093e-05,2.50631973863e-09
Ar,4d,5.26047922258e-05,2.53828559084e-09
Ar,4d,5.29391927471e-05,2.57065913873e-09
Ar,4d,5.32757190007e-05,2.60344558207e-09
Ar,4d,5.36143844997e-05,2.63665018699e-09
Ar,4d,5.39552028428e-05,2.67027828675e-09
Ar,4d,5.42981877153e-05,2.70433528265e-09
Ar,4d,5.46433528896e-05,2.73882664488e-09
Ar,4d,5.49907122255e-05,2.77375791338e-09
Ar,4d,5.53402796709e-05,2.80913469877e-09
Ar,4d,5.56920692625e-05,2.84496268321e-09
Ar,4d,5.6046095126e-05,2.88124762134e-09
Ar,4d,5.64023714771e-05,2.91799534119e-09
Ar,4d,5.67609126219e-05,2.95521174513e-09
Ar,4d,5.71217329572e-05,2.9929028108e-09
Ar,4d,5.74848469715e-05,3.03107459208e-09
Ar,4d,5.78502692454e-05,3.06973322007e-09
Ar,4d,5.82180144522e-05,3.10888490406e-09
Ar,4d,5.85880973582e-05,3.14853593253e-09
Ar,4d,5.89605328241e-05,3.18869267418e-09
Ar,4d,5.93353358045e-05,3.22936157892e-09
Ar,4d,5.97125213495e-05,3.27054917892e-09
Ar,4d,6.00921046046e-05,3.31226208969e-09
Ar,4d,6.04741008117e-05,3.35450701109e-09
Ar,4d,6.08585253096e-05,3.39729072843e-09
Ar,4d,6.12453935344e-05,3.44062011356e-09
Ar,4d,6.16347210207e-05,3.484502126e-09
Ar,4d,6.20265234016e-05,3.52894381401e-09
Ar,4d,6.24208164096e-05,3.57395231574e-09
Ar,4d,6.28176158771e-05,3.61953486039e-09
Ar,4d,6.32169377375e-05,3.66569876936e-09
Ar,4d,6.36187980251e-05,3.71245145744e-09
Ar,4d,6.40232128764e-05,3.75980043396e-09
Ar,4d,6.44301985303e-05,3.80775330406e-09
Ar,4d,6.48397713289e-05,3.85631776984e-09
Ar,4d,6.52519477185e-05,3.90550163167e-09
Ar,4d,6.56667442495e-05,3.95531278938e-09
Ar,4d,6.60841775779e-05,4.00575924356e-09
Ar,4d,6.65042644654e-05,4.05684909685e-09
Ar,4d,6.69270217802e-05,4.10859055523e-09
Ar,4d,6.73524664977e-05,4.16099192933e-09
Ar,4d,6.77806157015e-05,4.21406163579e-09
Ar,4d,6.82114865835e-05,4.26780819857e-09
Ar,4d,6.86450964451e-05,4.32224025038e-09
Ar,4d,6.90814626973e-05,4.377366534e-09
Ar,4d,6.95206028623e-05,4.43319590375e-09
Ar,4d,6.99625345734e-05,4.48973732685e-09
Ar,4d,7.04072755759e-05,4.5469998849e-09
Ar,4d,7.08548437281e-05,4.60499277533e-09
Ar,4d,7.13052570018e-05,4.66372531286e-09
Ar,4d,7.1758533483e-05,4.72320693104e-09
Ar,4d,7.22146913726e-05,4.78344718371e-09
Ar,4d,7.26737489873e-05,4.84445574657e-09
Ar,4d,7.31357247602e-05,4.90624241873e-09
Ar,4d,7.36006372415e-05,4.96881712426e-09
Ar,4d,7.40685050995e-05,5.03218991383e-09
Ar,4d,7.45393471211e-05,5.09637096628e-09
Ar,4d,7.50131822126e-05,5.16137059028e-09
Ar,4d,7.54900294003e-05,5.22719922596e-09
Ar,4d,7.59699078318e-05,5.29386744663e-09
Ar,4d,7.64528367763e-05,5.36138596043e-09
Ar,4d,7.69388356253e-05,5.42976561209e-09
Ar,4d,7.74279238937e-05,5.49901738464e-09
Ar,4d,7.79201212205e-05,5.56915240121e-09
Ar,4d,7.84154473696e-05,5.64018192678e-09
Ar,4d,7.89139222303e-05,5.71211737e-09
Ar,4d,7.94155658185e-05,5.78497028503e-09
Ar,4d,7.99203982774e-05,5.85875237341e-09
Ar,4d,8.04284398781e-05,5.93347548589e-09
Ar,4d,8.09397110206e-05,6.00915162441e-09
Ar,4d,8.14542322346e-05,6.08579294394e-09
Ar,4d,8.19720241803e-05,6.1634117545e-09
Ar,4d,8.24931076493e-05,6.24202052311e-09
Ar,4d,8.30175035652e-05,6.3216318758e-09
Ar,4d,8.35452329848e-05,6.40225859961e-09
Ar,4d,8.40763170986e-05,6.48391364469e-09
Ar,4d,8.46107772319e-05,6.56661012637e-09
Ar,4d,8.51486348456e-05,6.65036132721e-09
Ar,4d,8.56899115368e-05,6.73518069921e-09
Ar,4d,8.62346290402e-05,6.82108186595e-09
Ar,4d,8.67828092285e-05,6.90807862472e-09
Ar,4d,8.73344741133e-05,6.99618494883e-09
Ar,4d,8.78896458464e-05,7.08541498978e-09
Ar,4d,8.84483467203e-05,7.17578307957e-09
Ar,4d,8.90105991692e-05,7.26730373298e-09
Ar,4d,8.95764257698e-05,7.35999164992e-09
Ar,4d,9.01458492426e-05,7.4538617178e-09
Ar,4d,9.07188924522e-05,7.54892901388e-09
Ar,4d,9.12955784088e-05,7.64520880772e-09
Ar,4d,9.18759302688e-05,7.74271656365e-09
Ar,4d,9.24599713357e-05,7.84146794322e-09
Ar,4d,9.30477250613e-05,7.94147880772e-09
Ar,4d,9.36392150463e-05,8.04276522076e-09
Ar,4d,9.42344650416e-05,8.14534345079e-09
Ar,4d,9.48334989489e-05,8.2492299738e-09
Ar,4d,9.54363408221e-05,8.35444147587e-09
Ar,4d,9.60430148678e-05,8.46099485592e-09
Ar,4d,9.66535454465e-05,8.5689072284e-09
Ar,4d,9.72679570735e-05,8.67819592603e-09
Ar,4d,9.78862744202e-05,8.78887850259e-09
Ar,4d,9.85085223145e-05,8.90097273576e-09
Ar,4d,9.91347257424e-05,9.01449662995e-09
Ar,4d,9.97649098485e-05,9.12946841919e-09
Ar,4d,0.000100399099937,9.24590657009e-09
Ar,4d,0.000101037321475,9.36382978476e-09
Ar,4d,0.000101679600087,9.48325700386e-09
Ar,4d,0.000102325961566,9.6042074096e-09
Ar,4d,0.000102976431864,9.72670042886e-09
Ar,4d,0.000103631037101,9.85075573629e-09
Ar,4d,0.000104289803563,9.97639325747e-09
Ar,4d,0.0001049527577,1.01036331721e-08
Ar,4d,0.000105619926135,1.02324959173e-08
Ar,4d,0.000106291335656,1.03630021907e-08
Ar,4d,0.000106967013224,1.04951729542e-08
Ar,4d,0.000107646985969,1.06290294367e-08
Ar,4d,0.000108331281196,1.07645931382e-08
Ar,4d,0.000109019926381,1.09018858326e-08
Ar,4d,0.000109712949178,1.10409295717e-08
Ar,4d,0.000110410377413,1.11817466885e-08
Ar,4d,0.000111112239091,1.13243598008e-08
Ar,4d,0.000111818562396,1.14687918149e-08
Ar,4d,0.000112529375688,1.16150659293e-08
Ar,4d,0.00011324470751,1.17632056383e-08
Ar,4d,0.000113964586587,1.1913234736e-08
Ar,4d,0.000114689041823,1.20651773196e-08
Ar,4d,0.000115418102308,1.22190577941e-08
Ar,4d,0.000116151797319,1.23749008755e-08
Ar,4d,0.000116890156315,1.25327315951e-08
Ar,4d,0.000117633208944,1.26925753033e-08
Ar,4d,0.000118380985045,1.28544576741e-08
Ar,4d,0.000119133514642,1.30184047088e-08
Ar,4d,0.000119890827954,1.31844427403e-08
Ar,4d,0.000120652955389,1.33525984373e-08
Ar,4d,0.00012141992755,1.35228988089e-08
Ar,4d,0.000122191775234,1.36953712083e-08
Ar,4d,0.000122968529435,1.38700433378e-08
Ar,4d,0.000123750221342,1.40469432531e-08
Ar,4d,0.000124536882343,1.42260993675e-08
Ar,4d,0.000125328544026,1.44075404567e-08
Ar,4d,0.000126125238181,1.45912956637e-08
Ar,4d,0.000126926996797,1.47773945029e-08
Ar,4d,0.000127733852068,1.49658668651e-08
Ar,4d,0.000128545836393,1.51567430226e-08
Ar,4d,0.000129362982377,1.53500536336e-08
Ar,4d,0.000130185322831,1.55458297474e-08
Ar,4d,0.000131012890777,1.57441028091e-08
Ar,4d,0.000131845719443,1.59449046652e-08
Ar,4d,0.000132683842273,1.61482675681e-08
Ar,4d,0.00013352729292,1.63542241818e-08
Ar,4d,0.000134376105251,1.65628075865e-08
Ar,4d,0.000135230313352,1.67740512847e-08
Ar,4d,0.000136089951521,1.6987989206e-08
Ar,4d,0.000136955054277,1.72046557128e-08
Ar,4d,0.000137825656357,1.74240856058e-08
Ar,4d,0.00013870179272,1.76463141295e-08
Ar,4d,0.000139583498547,1.78713769778e-08
Ar,4d,0.00014047080924,1.80993103e-08
Ar,4d,0.000141363760431,1.83301507065e-08
Ar,4d,0.000142262387973,1.85639352744e-08
Ar,4d,0.000143166727952,1.8800701554e-08
Ar,4d,0.000144076816681,1.90404875741e-08
Ar,4d,0.000144992690702,1.9283331849e-08
Ar,4d,0.000145914386793,1.95292733839e-08
Ar,4d,0.000146841941963,1.97783516816e-08
Ar,4d,0.000147775393458,2.00306067485e-08
Ar,4d,0.00014871477876,2.02860791017e-08
Ar,4d,0.000149660135588,2.05448097746e-08
Ar,4d,0.000150611501904,2.08068403242e-08
Ar,4d,0.000151568915907,2.10722128374e-08
Ar,4d,0.000152532416044,2.1340969938e-08
Ar,4d,0.000153502041002,2.16131547933e-08
Ar,4d,0.000154477829715,2.18888111213e-08
Ar,4d,0.000155459821367,2.21679831974e-08
Ar,4d,0.000156448055387,2.24507158619e-08
Ar,4d,0.000157442571458,2.27370545268e-08
Ar,4d,0.000158443409513,2.30270451835e-08
Ar,4d,0.000159450609742,2.33207344097e-08
Ar,4d,0.000160464212586,2.36181693775e-08
Ar,4d,0.000161484258746,2.39193978604e-08
Ar,4d,0.000162510789183,2.42244682412e-08
Ar,4d,0.000163543845114,2.45334295198e-08
Ar,4d,0.000164583468022,2.48463313213e-08
Ar,4d,0.000165629699651,2.51632239033e-08
Ar,4d,0.000166682582014,2.54841581648e-08
Ar,4d,0.000167742157386,2.58091856536e-08
Ar,4d,0.000168808468315,2.61383585752e-08
Ar,4d,0.000169881557618,2.64717298009e-08
Ar,4d,0.000170961468383,2.68093528762e-08
Ar,4d,0.000172048243974,2.71512820297e-08
Ar,4d,0.000173141928029,2.74975721814e-08
Ar,4d,0.000174242564464,2.78482789521e-08
Ar,4d,0.000175350197475,2.82034586716e-08
Ar,4d,0.000176464871537,2.85631683884e-08
Ar,4d,0.000177586631409,2.89274658786e-08
Ar,4d,0.000178715522136,2.92964096551e-08
Ar,4d,0.000179851589046,2.9670058977e-08
Ar,4d,0.000180994877758,3.00484738593e-08
Ar,4d,0.000182145434179,3.04317150825e-08
Ar,4d,0.000183303304509,3.08198442021e-08
Ar,4d,0.000184468535242,3.1212923559e-08
Ar,4d,0.000185641173166,3.16110162888e-08
Ar,4d,0.000186821265367,3.20141863328e-08
Ar,4d,0.000188008859233,3.24224984473e-08
Ar,4d,0.000189204002448,3.28360182149e-08
Ar,4d,0.000190406743004,3.32548120545e-08
Ar,4d,0.000191617129196,3.36789472322e-08
Ar,4d,0.000192835209625,3.41084918718e-08
Ar,4d,0.000194061033203,3.45435149662e-08
Ar,4d,0.000195294649151,3.49840863882e-08
Ar,4d,0.000196536107006,3.54302769016e-08
Ar,4d,0.000197785456615,3.58821581729e-08
Ar,4d,0.000199042748147,3.63398027826e-08
Ar,4d,0.000200308032087,3.68032842368e-08
Ar,4d,0.00020158135924,3.72726769792e-08
Ar,4d,0.000202862780737,3.77480564031e-08
Ar,4d,0.000204152348033,3.8229498863e-08
Ar,4d,0.000205450112908,3.87170816876e-08
Ar,4d,0.000206756127473,3.92108831917e-08
Ar,4d,0.000208070444171,3.97109826889e-08
Ar,4d,0.000209393115776,4.02174605044e-08
Ar,4d,0.000210724195401,4.07303979879e-08
Ar,4d,0.000212063736492,4.12498775267e-08
Ar,4d,0.000213411792839,4.17759825588e-08
Ar,4d,0.000214768418571,4.23087975863e-08
Ar,4d,0.000216133668163,4.28484081892e-08
Ar,4d,0.000217507596436,4.33949010389e-08
Ar,4d,0.000218890258557,4.39483639122e-08
Ar,4d,0.000220281710048,4.45088857056e-08
Ar,4d,0.000221682006781,4.50765564492e-08
Ar,4d,0.000223091204983,4.56514673214e-08
Ar,4d,0.00022450936124,4.62337106634e-08
Ar,4d,0.000225936532497,4.68233799943e-08
Ar,4d,0.00022737277606,4.74205700259e-08
Ar,4d,0.000228818149602,4.8025376678e-08
Ar,4d,0.000230272711159,4.86378970937e-08
Ar,4d,0.000231736519139,4.92582296549e-08
Ar,4d,0.00023320963232,4.98864739987e-08
Ar,4d,0.000234692109853,5.05227310326e-08
Ar,4d,0.000236184011267,5.11671029513e-08
Ar,4d,0.000237685396467,5.18196932529e-08
Ar,4d,0.00023919632574,5.24806067552e-08
Ar,4d,0.000240716859757,5.31499496133e-08
Ar,4d,0.000242247059573,5.3827829336e-08
Ar,4d,0.000243786986632,5.45143548032e-08
Ar,4d,0.000245336702769,5.52096362837e-08
Ar,4d,0.000246896270212,5.59137854525e-08
Ar,4d,0.000248465751584,5.66269154088e-08
Ar,4d,0.000250045209906,5.73491406946e-08
Ar,4d,0.0002516347086,5.80805773126e-08
Ar,4d,0.000253234311491,5.88213427449e-08
Ar,4d,0.00025484408281,5.95715559723e-08
Ar,4d,0.000256464087196,6.03313374926e-08
Ar,4d,0.0002580943897,6.1100809341e-08
Ar,4d,0.000259735055784,6.18800951087e-08
Ar,4d,0.000261386151328,6.26693199635e-08
Ar,4d,0.000263047742631,6.34686106693e-08
Ar,4d,0.000264719896413,6.42780956071e-08
Ar,4d,0.000266402679817,6.50979047951e-08
Ar,4d,0.000268096160416,6.59281699097e-08
Ar,4d,0.000269800406208,6.67690243067e-08
Ar,4d,0.000271515485627,6.76206030431e-08
Ar,4d,0.00027324146754,6.84830428979e-08
Ar,4d,0.000274978421253,6.93564823949e-08
Ar,4d,0.000276726416512,7.02410618247e-08
Ar,4d,0.000278485523506,7.11369232669e-08
Ar,4d,0.000280255812871,7.20442106135e-08
Ar,4d,0.000282037355692,7.29630695915e-08
Ar,4d,0.000283830223505,7.38936477866e-08
Ar,4d,0.0002856344883,7.48360946669e-08
Ar,4d,0.000287450222528,7.57905616067e-08
Ar,4d,0.000289277499097,7.67572019108e-08
Ar,4d,0.000291116391381,7.77361708397e-08
Ar,4d,0.000292966973218,7.87276256338e-08
Ar,4d,0.000294829318917,7.97317255389e-08
Ar,4d,0.00029670350326,8.0748631832e-08
Ar,4d,0.000298589601502,8.1778507847e-08
Ar,4d,0.000300487689379,8.2821519001e-08
Ar,4d,0.000302397843107,8.38778328208e-08
Ar,4d,0.000304320139386,8.49476189698e-08
Ar,4d,0.000306254655405,8.60310492754e-08
Ar,4d,0.000308201468844,8.71282977564e-08
Ar,4d,0.000310160657873,8.82395406512e-08
Ar,4d,0.000312132301165,8.93649564459e-08
Ar,4d,0.000314116477887,9.05047259029e-08
Ar,4d,0.000316113267714,9.16590320903e-08
Ar,4d,0.000318122750824,9.28280604107e-08
Ar,4d,0.000320145007908,9.40119986318e-08
Ar,4d,0.000322180120167,9.52110369158e-08
Ar,4d,0.000324228169319,9.64253678503e-08
Ar,4d,0.000326289237603,9.76551864792e-08
Ar,4d,0.000328363407779,9.89006903341e-08
Ar,4d,0.000330450763134,1.00162079466e-07
Ar,4d,0.000332551387483,1.01439556476e-07
Ar,4d,0.000334665365177,1.02733326552e-07
Ar,4d,0.000336792781099,1.04043597497e-07
Ar,4d,0.000338933720675,1.05370579764e-07
Ar,4d,0.000341088269873,1.06714486491e-07
Ar,4d,0.000343256515206,1.08075533535e-07
Ar,4d,0.000345438543739,1.09453939503e-07
Ar,4d,0.00034763444309,1.10849925795e-07
Ar,4d,0.000349844301433,1.1226371663e-07
Ar,4d,0.000352068207504,1.1369553909e-07
Ar,4d,0.000354306250601,1.15145623151e-07
Ar,4d,0.000356558520592,1.16614201725e-07
Ar,4d,0.000358825107914,1.18101510691e-07
Ar,4d,0.000361106103581,1.19607788938e-07
Ar,4d,0.000363401599185,1.21133278403e-07
Ar,4d,0.000365711686899,1.22678224108e-07
Ar,4d,0.000368036459482,1.24242874198e-07
Ar,4d,0.000370376010286,1.25827479986e-07
Ar,4d,0.000372730433251,1.27432295988e-07
Ar,4d,0.000375099822919,1.29057579968e-07
Ar,4d,0.00037748427443,1.30703592975e-07
Ar,4d,0.000379883883531,1.3237059939e-07
Ar,4d,0.000382298746575,1.34058866965e-07
Ar,4d,0.000384728960529,1.35768666866e-07
Ar,4d,0.000387174622978,1.37500273718e-07
Ar,4d,0.000389635832124,1.3925396565e-07
Ar,4d,0.000392112686795,1.41030024336e-07
Ar,4d,0.000394605286449,1.42828735044e-07
Ar,4d,0.000397113731172,1.44650386681e-07
Ar,4d,0.000399638121691,1.46495271836e-07
Ar,4d,0.000402178559369,1.48363686832e-07
Ar,4d,0.000404735146216,1.50255931771e-07
Ar,4d,0.00040730798489,1.52172310583e-07
Ar,4d,0.000409897178701,1.54113131072e-07
Ar,4d,0.000412502831617,1.56078704971e-07
Ar,4d,0.000415125048265,1.58069347985e-07
Ar,4d,0.000417763933938,1.6008537985e-07
Ar,4d,0.000420419594599,1.62127124377e-07
Ar,4d,0.000423092136883,1.64194909507e-07
Ar,4d,0.000425781668106,1.66289067365e-07
Ar,4d,0.000428488296261,1.6840993431e-07
Ar,4d,0.000431212130033,1.70557850993e-07
Ar,4d,0.000433953278795,1.72733162409e-07
Ar,4d,0.000436711852615,1.74936217952e-07
Ar,4d,0.000439487962262,1.77167371474e-07
Ar,4d,0.000442281719208,1.79426981338e-07
Ar,4d,0.000445093235635,1.8171541048e-07
Ar,4d,0.000447922624436,1.84033026463e-07
Ar,4d,0.000450769999224,1.86380201538e-07
Ar,4d,0.000453635474333,1.88757312705e-07
Ar,4d,0.000456519164823,1.91164741772e-07
Ar,4d,0.000459421186488,1.93602875415e-07
Ar,4d,0.000462341655855,1.96072105243e-07
Ar,4d,0.000465280690194,1.98572827861e-07
Ar,4d,0.000468238407519,2.01105444929e-07
Ar,4d,0.000471214926595,2.03670363232e-07
Ar,4d,0.000474210366942,2.06267994743e-07
Ar,4d,0.00047722484884,2.0889875669e-07
Ar,4d,0.000480258493333,2.1156307162e-07
Ar,4d,0.000483311422234,2.14261367472e-07
Ar,4d,0.000486383758132,2.1699407764e-07
Ar,4d,0.000489475624393,2.19761641049e-07
Ar,4d,0.00049258714517,2.22564502219e-07
Ar,4d,0.000495718445402,2.25403111341e-07
Ar,4d,0.000498869650826,2.28277924347e-07
Ar,4d,0.000502040887974,2.31189402985e-07
Ar,4d,0.000505232284186,2.34138014892e-07
Ar,4d,0.00050844396761,2.37124233668e-07
Ar,4d,0.000511676067208,2.40148538955e-07
Ar,4d,0.000514928712763,2.43211416512e-07
Ar,4d,0.000518202034883,2.46313358291e-07
Ar,4d,0.000521496165004,2.49454862522e-07
Ar,4d,0.000524811235401,2.52636433788e-07
Ar,4d,0.000528147379187,2.55858583106e-07
Ar,4d,0.000531504730322,2.59121828013e-07
Ar,4d,0.000534883423619,2.62426692646e-07
Ar,4d,0.000538283594747,2.65773707825e-07
Ar,4d,0.000541705380236,2.69163411142e-07
Ar,4d,0.000545148917485,2.72596347047e-07
Ar,4d,0.000548614344768,2.76073066929e-07
Ar,4d,0.000552101801236,2.79594129215e-07
Ar,4d,0.000555611426924,2.8316009945e-07
Ar,4d,0.00055914336276,2.86771550394e-07
Ar,4d,0.000562697750566,2.90429062113e-07
Ar,4d,0.000566274733064,2.94133222068e-07
Ar,4d,0.000569874453886,2.97884625216e-07
Ar,4d,0.000573497057577,3.01683874099e-07
Ar,4d,0.000577142689598,3.05531578947e-07
Ar,4d,0.000580811496338,3.0942835777e-07
Ar,4d,0.000584503625114,3.13374836463e-07
Ar,4d,0.000588219224181,3.173716489e-07
Ar,4d,0.000591958442737,3.21419437044e-07
