atom,orbital,r_bohr,R
Ar,1s,0.000545148917485,147.322012749
Ar,1s,0.000548614344768,147.315666308
Ar,1s,0.000552101801236,147.309247906
Ar,1s,0.000555611426924,147.302756836
Ar,1s,0.00055914336276,147.29619239
Ar,1s,0.000562697750566,147.289553853
Ar,1s,0.000566274733064,147.282840507
Ar,1s,0.000569874453886,147.276051629
Ar,1s,0.000573497057577,147.269186494
Ar,1s,0.000577142689598,147.26224437
Ar,1s,0.000580811496338,147.255224525
Ar,1s,0.000584503625114,147.248126218
Ar,1s,0.000588219224181,147.24094871
Ar,1s,0.000591958442737,147.233691254
Ar,1s,0.000595721430926,147.2263531
Ar,1s,0.000599508339849,147.218933497
Ar,1s,0.000603319321565,147.211431687
Ar,1s,0.000607154529102,147.20384691
Ar,1s,0.00061101411646,147.196178404
Ar,1s,0.000614898238617,147.188425401
Ar,1s,0.000618807051538,147.180587132
Ar,1s,0.000622740712177,147.172662824
Ar,1s,0.000626699378488,147.1646517
Ar,1s,0.000630683209428,147.156552983
Ar,1s,0.000634692364965,147.14836589
Ar,1s,0.000638727006082,147.140089636
Ar,1s,0.000642787294789,147.131723434
Ar,1s,0.000646873394123,147.123266495
Ar,1s,0.000650985468157,147.114718026
Ar,1s,0.00065512368201,147.106077233
Ar,1s,0.000659288201847,147.097343319
Ar,1s,0.000663479194893,147.088515485
Ar,1s,0.000667696829433,147.079592931
Ar,1s,0.000671941274822,147.070574852
Ar,1s,0.000676212701494,147.061460446
Ar,1s,0.000680511280964,147.052248905
Ar,1s,0.000684837185838,147.042939423
Ar,1s,0.00068919058982,147.03353119
Ar,1s,0.000693571667717,147.024023397
Ar,1s,0.000697980595448,147.014415232
Ar,1s,0.000702417550051,147.004705883
Ar,1s,0.000706882709687,146.994894538
Ar,1s,0.000711376253651,146.984980383
Ar,1s,0.000715898362379,146.974962605
Ar,1s,0.000720449217452,146.964840389
Ar,1s,0.000725029001607,146.954612922
Ar,1s,0.00072963789874,146.944279389
Ar,1s,0.000734276093919,146.933838977
Ar,1s,0.000738943773387,146.923290871
Ar,1s,0.00074364112457,146.91263426
Ar,1s,0.000748368336088,146.901868332
Ar,1s,0.000753125597758,146.890992275
Ar,1s,0.000757913100604,146.880005279
Ar,1s,0.000762731036865,146.868906536
Ar,1s,0.0007675796,146.85769524
Ar,1s,0.000772458984701,146.846370584
Ar,1s,0.000777369386895,146.834931766
Ar,1s,0.000782311003756,146.823377985
Ar,1s,0.00078728403371,146.811708442
Ar,1s,0.000792288676445,146.799922341
Ar,1s,0.00079732513292,146.788018889
Ar,1s,0.000802393605369,146.775997296
Ar,1s,0.000807494297313,146.763856774
Ar,1s,0.000812627413566,146.751596541
Ar,1s,0.000817793160245,146.739215817
Ar,1s,0.000822991744775,146.726713826
Ar,1s,0.000828223375903,146.714089797
Ar,1s,0.0008334882637,146.701342962
Ar,1s,0.000838786619574,146.68847256
Ar,1s,0.000844118656275,146.675477833
Ar,1s,0.000849484587909,146.662358029
Ar,1s,0.00085488462994,146.649112401
Ar,1s,0.000860318999202,146.635740207
Ar,1s,0.000865787913908,146.622240714
Ar,1s,0.000871291593658,146.608613192
Ar,1s,0.000876830259448,146.594856918
Ar,1s,0.00088240413368,146.580971178
Ar,1s,0.000888013440167,146.566955261
Ar,1s,0.000893658404148,146.552808467
Ar,1s,0.00089933925229,146.538530102
Ar,1s,0.000905056212705,146.524119479
Ar,1s,0.000910809514952,146.50957592
Ar,1s,0.000916599390051,146.494898757
Ar,1s,0.00092242607049,146.480087326
Ar,1s,0.000928289790234,146.465140977
Ar,1s,0.000934190784738,146.450059065
Ar,1s,0.000940129290949,146.434840958
Ar,1s,0.000946105547326,146.41948603
Ar,1s,0.000952119793839,146.403993668
Ar,1s,0.000958172271986,146.388363267
Ar,1s,0.000964263224801,146.372594234
Ar,1s,0.000970392896859,146.356685986
Ar,1s,0.000976561534293,146.340637951
Ar,1s,0.000982769384801,146.324449568
Ar,1s,0.000989016697654,146.308120289
Ar,1s,0.000995303723708,146.291649576
Ar,1s,0.00100163071541,146.275036903
Ar,1s,0.00100799792682,146.258281758
Ar,1s,0.00101440561361,146.241383639
Ar,1s,0.00102085403308,146.224342059
Ar,1s,0.00102734344414,146.207156542
Ar,1s,0.00103387410739,146.189826628
Ar,1s,0.00104044628505,146.172351867
Ar,1s,0.00104706024103,146.154731825
Ar,1s,0.00105371624091,146.136966081
Ar,1s,0.00106041455194,146.119054228
Ar,1s,0.0010671554431,146.100995874
Ar,1s,0.00107393918507,146.082790639
Ar,1s,0.00108076605023,146.064438162
Ar,1s,0.00108763631271,146.045938092
Ar,1s,0.00109455024839,146.027290097
Ar,1s,0.00110150813489,146.008493857
Ar,1s,0.0011085102516,145.989549068
Ar,1s,0.00111555687968,145.970455444
Ar,1s,0.00112264830208,145.95121271
Ar,1s,0.00112978480356,145.931820611
Ar,1s,0.00113696667067,145.912278904
Ar,1s,0.0011441941918,145.892587365
Ar,1s,0.00115146765717,145.872745783
Ar,1s,0.00115878735882,145.852753965
Ar,1s,0.00116615359069,145.832611733
Ar,1s,0.00117356664855,145.812318926
Ar,1s,0.00118102683008,145.791875396
Ar,1s,0.00118853443482,145.771281016
Ar,1s,0.00119608976425,145.75053567
Ar,1s,0.00120369312173,145.729639261
Ar,1s,0.00121134481258,145.708591707
Ar,1s,0.00121904514405,145.687392941
Ar,1s,0.00122679442533,145.666042914
Ar,1s,0.00123459296759,145.64454159
Ar,1s,0.00124244108398,145.62288895
Ar,1s,0.00125033908962,145.601084989
Ar,1s,0.00125828730167,145.579129719
Ar,1s,0.00126628603927,145.557023165
Ar,1s,0.00127433562361,145.534765369
Ar,1s,0.00128243637791,145.512356385
Ar,1s,0.00129058862745,145.489796282
Ar,1s,0.00129879269958,145.467085145
Ar,1s,0.00130704892373,145.444223069
Ar,1s,0.00131535763142,145.421210165
Ar,1s,0.00132371915627,145.398046556
Ar,1s,0.00133213383404,145.374732377
Ar,1s,0.00134060200262,145.351267775
Ar,1s,0.00134912400203,145.327652911
Ar,1s,0.00135770017448,145.303887954
Ar,1s,0.00136633086433,145.279973085
Ar,1s,0.00137501641813,145.255908495
Ar,1s,0.00138375718466,145.231694385
Ar,1s,0.00139255351488,145.207330965
Ar,1s,0.00140140576202,145.182818453
Ar,1s,0.00141031428152,145.158157075
Ar,1s,0.0014192794311,145.133347062
Ar,1s,0.00142830157075,145.108388655
Ar,1s,0.00143738106274,145.083282098
Ar,1s,0.00144651827166,145.058027641
Ar,1s,0.0014557135644,145.032625538
Ar,1s,0.00146496731019,145.007076045
Ar,1s,0.00147427988062,144.981379422
Ar,1s,0.00148365164961,144.955535929
Ar,1s,0.00149308299349,144.929545828
Ar,1s,0.00150257429096,144.903409381
Ar,1s,0.00151212592313,144.877126846
Ar,1s,0.00152173827356,144.850698481
Ar,1s,0.00153141172821,144.824124541
Ar,1s,0.00154114667551,144.797405275
Ar,1s,0.00155094350637,144.770540927
Ar,1s,0.00156080261416,144.743531736
Ar,1s,0.00157072439478,144.71637793
Ar,1s,0.00158070924662,144.689079732
Ar,1s,0.00159075757062,144.661637352
Ar,1s,0.00160086977025,144.634050991
Ar,1s,0.00161104625158,144.606320835
Ar,1s,0.00162128742322,144.578447058
Ar,1s,0.0016315936964,144.55042982
Ar,1s,0.00164196548497,144.522269262
Ar,1s,0.00165240320539,144.493965509
Ar,1s,0.00166290727679,144.465518668
Ar,1s,0.00167347812094,144.436928823
Ar,1s,0.00168411616231,144.40819604
Ar,1s,0.00169482182807,144.379320359
Ar,1s,0.00170559554808,144.350301798
Ar,1s,0.00171643775496,144.321140346
Ar,1s,0.00172734888408,144.291835969
Ar,1s,0.00173832937355,144.262388602
Ar,1s,0.0017493796643,144.23279815
Ar,1s,0.00176050020003,144.203064488
Ar,1s,0.00177169142729,144.173187458
Ar,1s,0.00178295379544,144.143166866
Ar,1s,0.00179428775673,144.113002486
Ar,1s,0.00180569376626,144.082694052
Ar,1s,0.00181717228202,144.052241261
Ar,1s,0.00182872376493,144.021643771
Ar,1s,0.00184034867883,143.990901198
Ar,1s,0.0018520474905,143.960013117
Ar,1s,0.00186382066972,143.928979058
Ar,1s,0.00187566868921,143.897798507
Ar,1s,0.00188759202472,143.866470903
Ar,1s,0.00189959115504,143.834995639
Ar,1s,0.00191166656196,143.80337206
Ar,1s,0.00192381873038,143.771599458
Ar,1s,0.00193604814826,143.739677078
Ar,1s,0.00194835530665,143.707604111
Ar,1s,0.00196074069974,143.675379695
Ar,1s,0.00197320482486,143.643002915
Ar,1s,0.00198574818249,143.610472802
Ar,1s,0.00199837127631,143.577788328
Ar,1s,0.00201107461317,143.544948412
Ar,1s,0.00202385870319,143.511951913
Ar,1s,0.00203672405968,143.478797633
Ar,1s,0.00204967119926,143.445484316
Ar,1s,0.0020627006418,143.412010645
Ar,1s,0.00207581291048,143.378375244
Ar,1s,0.00208900853183,143.344576677
Ar,1s,0.00210228803571,143.310613447
Ar,1s,0.00211565195533,143.276483996
Ar,1s,0.00212910082732,143.242186704
Ar,1s,0.00214263519171,143.207719891
Ar,1s,0.00215625559195,143.173081815
Ar,1s,0.00216996257498,143.138270673
Ar,1s,0.00218375669117,143.103284599
Ar,1s,0.00219763849442,143.068121669
Ar,1s,0.00221160854215,143.032779895
Ar,1s,0.00222566739531,142.997257232
Ar,1s,0.00223981561842,142.961551572
Ar,1s,0.0022540537796,142.925660749
Ar,1s,0.00226838245057,142.889582539
Ar,1s,0.00228280220667,142.853314659
Ar,1s,0.00229731362694,142.816854771
Ar,1s,0.00231191729405,142.780200479
Ar,1s,0.00232661379442,142.743349332
Ar,1s,0.00234140371817,142.706298826
Ar,1s,0.00235628765917,142.669046406
Ar,1s,0.00237126621508,142.631589463
Ar,1s,0.00238633998735,142.593925339
Ar,1s,0.00240150958126,142.55605133
Ar,1s,0.00241677560593,142.517964683
Ar,1s,0.00243213867436,142.479662602
Ar,1s,0.00244759940343,142.441142246
Ar,1s,0.00246315841397,142.402400735
Ar,1s,0.00247881633072,142.363435149
Ar,1s,0.00249457378243,142.324242532
Ar,1s,0.00251043140182,142.28481989
Ar,1s,0.00252638982565,142.245164202
Ar,1s,0.0025424496947,142.205272411
Ar,1s,0.00255861165385,142.165141436
Ar,1s,0.00257487635208,142.124768169
Ar,1s,0.00259124444247,142.084149479
Ar,1s,0.00260771658229,142.043282216
Ar,1s,0.00262429343294,142.00216321
Ar,1s,0.00264097566007,141.960789278
Ar,1s,0.00265776393354,141.919157224
Ar,1s,0.00267465892746,141.877263842
Ar,1s,0.00269166132024,141.835105919
Ar,1s,0.0027087717946,141.792680238
Ar,1s,0.0027259910376,141.749983583
Ar,1s,0.00274331974066,141.707012735
Ar,1s,0.0027607585996,141.663764485
Ar,1s,0.00277830831467,141.620235626
Ar,1s,0.00279596959056,141.576422966
Ar,1s,0.00281374313645,141.532323322
Ar,1s,0.00283162966602,141.487933529
Ar,1s,0.00284962989749,141.443250441
Ar,1s,0.00286774455364,141.398270932
Ar,1s,0.00288597436186,141.352991901
Ar,1s,0.00290432005415,141.307410273
Ar,1s,0.00292278236716,141.261523003
Ar,1s,0.00294136204224,141.215327079
Ar,1s,0.00296005982544,141.168819521
Ar,1s,0.00297887646755,141.121997389
Ar,1s,0.00299781272415,141.074857781
Ar,1s,0.00301686935559,141.027397837
Ar,1s,0.00303604712709,140.97961474
Ar,1s,0.00305534680872,140.931505721
Ar,1s,0.00307476917543,140.883068057
Ar,1s,0.00309431500713,140.834299078
Ar,1s,0.00311398508865,140.785196162
Ar,1s,0.00313378020983,140.735756743
Ar,1s,0.00315370116554,140.685978312
Ar,1s,0.00317374875567,140.635858413
Ar,1s,0.00319392378524,140.585394651
Ar,1s,0.00321422706434,140.53458469
Ar,1s,0.00323465940825,140.483426252
Ar,1s,0.0032552216374,140.431917124
Ar,1s,0.00327591457746,140.380055154
Ar,1s,0.00329673905934,140.327838253
Ar,1s,0.00331769591923,140.275264395
Ar,1s,0.00333878599863,140.222331621
Ar,1s,0.0033600101444,140.169038032
Ar,1s,0.00338136920878,140.115381799
Ar,1s,0.00340286404942,140.061361153
Ar,1s,0.00342449552944,140.006974393
Ar,1s,0.00344626451743,139.952219882
Ar,1s,0.00346817188751,139.897096044
Ar,1s,0.00349021851935,139.841601372
Ar,1s,0.00351240529821,139.785734418
Ar,1s,0.003534733115,139.729493796
Ar,1s,0.00355720286625,139.672878185
Ar,1s,0.00357981545424,139.61588632
Ar,1s,0.00360257178695,139.558516999
Ar,1s,0.00362547277815,139.500769075
Ar,1s,0.0036485193474,139.44264146
Ar,1s,0.00367171242012,139.384133119
Ar,1s,0.00369505292762,139.325243072
Ar,1s,0.00371854180711,139.26597039
Ar,1s,0.00374218000177,139.206314195
Ar,1s,0.00376596846077,139.146273656
Ar,1s,0.00378990813933,139.085847988
Ar,1s,0.00381399999872,139.025036452
Ar,1s,0.00383824500633,138.963838348
Ar,1s,0.0038626441357,138.902253018
Ar,1s,0.00388719836656,138.84027984
Ar,1s,0.00391190868486,138.777918228
Ar,1s,0.00393677608283,138.715167627
Ar,1s,0.003961801559,138.652027512
Ar,1s,0.00398698611825,138.588497388
Ar,1s,0.00401233077184,138.524576781
Ar,1s,0.00403783653748,138.460265242
Ar,1s,0.00406350443931,138.395562338
Ar,1s,0.00408933550803,138.330467657
Ar,1s,0.00411533078085,138.264980798
Ar,1s,0.0041414913016,138.199101371
Ar,1s,0.00416781812073,138.132828994
Ar,1s,0.00419431229537,138.066163291
Ar,1s,0.00422097488938,137.999103889
Ar,1s,0.00424780697337,137.931650414
Ar,1s,0.00427480962476,137.863802487
Ar,1s,0.00430198392784,137.795559724
Ar,1s,0.00432933097375,137.726921734
Ar,1s,0.00435685186059,137.65788811
Ar,1s,0.00438454769346,137.588458432
Ar,1s,0.00441241958445,137.518632262
Ar,1s,0.00444046865273,137.448409143
Ar,1s,0.0044686960246,137.377788591
Ar,1s,0.0044971028335,137.306770098
Ar,1s,0.00452569022009,137.235353127
Ar,1s,0.00455445933227,137.163537108
Ar,1s,0.00458341132525,137.091321437
Ar,1s,0.00461254736156,137.018705474
Ar,1s,0.00464186861114,136.945688536
Ar,1s,0.00467137625137,136.872269901
Ar,1s,0.0047010714671,136.7984488
Ar,1s,0.00473095545072,136.724224416
Ar,1s,0.0047610294022,136.649595883
Ar,1s,0.00479129452913,136.574562283
Ar,1s,0.00482175204679,136.499122642
Ar,1s,0.00485240317818,136.423275931
Ar,1s,0.00488324915406,136.34702106
Ar,1s,0.00491429121304,136.270356879
Ar,1s,0.00494553060158,136.193282172
Ar,1s,0.00497696857408,136.115795663
Ar,1s,0.0050086063929,136.037896004
Ar,1s,0.00504044532844,135.95958178
Ar,1s,0.00507248665916,135.880851505
Ar,1s,0.00510473167166,135.801703622
Ar,1s,0.00513718166072,135.722136499
Ar,1s,0.00516983792934,135.642148429
Ar,1s,0.00520270178879,135.561737629
Ar,1s,0.00523577455872,135.480902238
Ar,1s,0.00526905756713,135.399640318
Ar,1s,0.00530255215046,135.317949849
Ar,1s,0.00533625965368,135.235828733
Ar,1s,0.00537018143028,135.153274787
Ar,1s,0.00540431884236,135.070285752
Ar,1s,0.00543867326069,134.986859282
Ar,1s,0.00547324606474,134.902992951
Ar,1s,0.00550803864275,134.81868425
Ar,1s,0.00554305239179,134.733930587
Ar,1s,0.00557828871782,134.648729287
Ar,1s,0.00561374903571,134.563077595
Ar,1s,0.00564943476936,134.476972672
Ar,1s,0.00568534735169,134.390411599
Ar,1s,0.00572148822475,134.303391374
Ar,1s,0.00575785883975,134.21590892
Ar,1s,0.00579446065711,134.127961076
Ar,1s,0.00583129514656,134.039544608
Ar,1s,0.00586836378716,133.950656203
Ar,1s,0.00590566806737,133.861292475
Ar,1s,0.00594320948511,133.771449964
Ar,1s,0.00598098954784,133.68112514
Ar,1s,0.00601900977258,133.590314401
Ar,1s,0.006057271686,133.499014082
Ar,1s,0.00609577682448,133.407220451
Ar,1s,0.00613452673416,133.314929712
Ar,1s,0.00617352297103,133.222138011
Ar,1s,0.00621276710093,133.128841438
Ar,1s,0.0062522606997,133.035036027
Ar,1s,0.00629200535315,132.94071776
Ar,1s,0.00633200265722,132.845882572
Ar,1s,0.00637225421796,132.750526354
Ar,1s,0.00641276165164,132.654644952
Ar,1s,0.0064535265848,132.558234178
Ar,1s,0.00649455065434,132.461289807
Ar,1s,0.00653583550753,132.363807583
Ar,1s,0.00657738280215,132.265783224
Ar,1s,0.00661919420649,132.167212425
Ar,1s,0.00666127139945,132.06809086
Ar,1s,0.00670361607061,131.968414189
Ar,1s,0.00674622992029,131.868178061
Ar,1s,0.00678911465962,131.767378117
Ar,1s,0.0068322720106,131.666009997
Ar,1s,0.00687570370618,131.564069341
Ar,1s,0.00691941149033,131.461551794
Ar,1s,0.00696339711809,131.358453012
Ar,1s,0.00700766235568,131.254768665
Ar,1s,0.00705220898054,131.150494441
Ar,1s,0.00709703878139,131.045626049
Ar,1s,0.00714215355834,130.940159229
Ar,1s,0.00718755512295,130.834089747
Ar,1s,0.00723324529828,130.727413407
Ar,1s,0.00727922591898,130.620126051
Ar,1s,0.00732549883137,130.512223563
Ar,1s,0.0073720658935,130.403701876
Ar,1s,0.00741892897524,130.29455697
Ar,1s,0.00746608995833,130.184784883
Ar,1s,0.00751355073649,130.074381707
Ar,1s,0.00756131321548,129.963343597
Ar,1s,0.00760937931314,129.851666773
Ar,1s,0.00765775095955,129.739347519
Ar,1s,0.00770643009703,129.626382192
Ar,1s,0.00775541868025,129.512767221
Ar,1s,0.00780471867632,129.39849911
Ar,1s,0.00785433206482,129.283574441
Ar,1s,0.00790426083796,129.167989875
Ar,1s,0.00795450700057,129.051742155
Ar,1s,0.00800507257027,128.934828109
Ar,1s,0.00805595957746,128.817244647
Ar,1s,0.00810717006549,128.698988768
Ar,1s,0.00815870609065,128.580057556
Ar,1s,0.00821056972236,128.460448184
Ar,1s,0.00826276304314,128.340157913
Ar,1s,0.00831528814878,128.219184092
Ar,1s,0.00836814714839,128.097524159
Ar,1s,0.00842134216447,127.975175642
Ar,1s,0.00847487533304,127.852136154
Ar,1s,0.00852874880368,127.728403398
Ar,1s,0.00858296473963,127.603975161
Ar,1s,0.00863752531789,127.478849315
Ar,1s,0.0086924327293,127.353023817
Ar,1s,0.00874768917863,127.226496704
Ar,1s,0.00880329688465,127.099266094
Ar,1s,0.00885925808025,126.97133018
Ar,1s,0.00891557501251,126.842687234
Ar,1s,0.00897224994279,126.713335596
Ar,1s,0.00902928514683,126.583273678
Ar,1s,0.00908668291483,126.452499957
Ar,1s,0.00914444555156,126.321012975
Ar,1s,0.00920257537643,126.18881133
Ar,1s,0.0092610747236,126.05589368
Ar,1s,0.00931994594206,125.922258731
Ar,1s,0.00937919139575,125.78790524
Ar,1s,0.00943881346361,125.652832007
Ar,1s,0.00949881453973,125.51703787
Ar,1s,0.00955919703341,125.380521705
Ar,1s,0.00961996336924,125.243282417
Ar,1s,0.00968111598727,125.105318938
Ar,1s,0.00974265734303,124.966630221
Ar,1s,0.00980458990766,124.827215235
Ar,1s,0.00986691616801,124.687072963
Ar,1s,0.00992963862676,124.546202394
Ar,1s,0.00999275980246,124.404602519
Ar,1s,0.0100562822297,124.262272329
Ar,1s,0.0101202084592,124.119210805
Ar,1s,0.0101845410578,123.975416917
Ar,1s,0.0102492826088,123.83088962
Ar,1s,0.0103144357119,123.685627845
Ar,1s,0.0103800029831,123.539630498
Ar,1s,0.0104459870553,123.392896455
Ar,1s,0.010512390578,123.245424558
Ar,1s,0.0105792162177,123.097213607
Ar,1s,0.0106464666576,122.948262361
Ar,1s,0.0107141445981,122.798569531
Ar,1s,0.0107822527568,122.648133776
Ar,1s,0.0108507938686,122.496953701
Ar,1s,0.0109197706856,122.345027851
Ar,1s,0.0109891859775,122.192354711
Ar,1s,0.0110590425317,122.0389327
Ar,1s,0.0111293431532,121.884760167
Ar,1s,0.0112000906649,121.729835395
Ar,1s,0.0112712879075,121.574156588
Ar,1s,0.01134293774,121.417721879
Ar,1s,0.0114150430394,121.260529321
Ar,1s,0.0114876067011,121.102576888
Ar,1s,0.0115606316387,120.943862475
Ar,1s,0.0116341207845,120.784383892
Ar,1s,0.0117080770894,120.624138869
Ar,1s,0.0117825035231,120.463125049
Ar,1s,0.0118574030742,120.301339993
Ar,1s,0.0119327787501,120.138781177
Ar,1s,0.0120086335775,119.975445994
Ar,1s,0.0120849706023,119.81133175
Ar,1s,0.0121617928897,119.646435671
Ar,1s,0.0122391035245,119.4807549
Ar,1s,0.0123169056111,119.314286497
Ar,1s,0.0123952022735,119.147027446
Ar,1s,0.0124739966556,118.978974651
Ar,1s,0.0125532919215,118.810124941
Ar,1s,0.0126330912551,118.640475072
Ar,1s,0.0127133978606,118.47002173
Ar,1s,0.0127942149629,118.298761533
Ar,1s,0.012875545807,118.126691033
Ar,1s,0.0129573936586,117.953806724
Ar,1s,0.0130397618044,117.780105039
Ar,1s,0.0131226535517,117.605582359
Ar,1s,0.013206072229,117.430235017
Ar,1s,0.0132900211859,117.254059297
Ar,1s,0.0133745037934,117.077051445
Ar,1s,0.0134595234437,116.899207671
Ar,1s,0.0135450835508,116.720524152
Ar,1s,0.0136311875503,116.540997039
Ar,1s,0.0137178388995,116.360622464
Ar,1s,0.013805041078,116.17939654
Ar,1s,0.0138927975872,115.997315374
Ar,1s,0.0139811119509,115.814375064
Ar,1s,0.0140699877154,115.630571711
Ar,1s,0.0141594284493,115.445901424
Ar,1s,0.0142494377442,115.260360321
Ar,1s,0.0143400192142,115.073944542
Ar,1s,0.0144311764966,114.88665025
Ar,1s,0.0145229132518,114.698473637
Ar,1s,0.0146152331632,114.509410933
Ar,1s,0.0147081399381,114.319458408
Ar,1s,0.014801637307,114.128612381
Ar,1s,0.0148957290241,113.936869226
Ar,1s,0.0149904188678,113.744225373
Ar,1s,0.0150857106401,113.55067732
Ar,1s,0.0151816081675,113.356221633
Ar,1s,0.0152781153006,113.160854957
Ar,1s,0.0153752359146,112.964574015
Ar,1s,0.0154729739093,112.767375618
Ar,1s,0.0155713332093,112.569256666
Ar,1s,0.0156703177642,112.370214158
Ar,1s,0.0157699315486,112.17024519
Ar,1s,0.0158701785623,111.969346964
Ar,1s,0.0159710628309,111.767516791
Ar,1s,0.016072588405,111.564752092
Ar,1s,0.0161747593616,111.361050407
Ar,1s,0.0162775798031,111.156409392
Ar,1s,0.0163810538583,110.950826826
Ar,1s,0.016485185682,110.744300612
Ar,1s,0.0165899794555,110.536828779
Ar,1s,0.0166954393869,110.328409485
Ar,1s,0.0168015697107,110.119041019
Ar,1s,0.0169083746886,109.908721799
